,Unnamed: 0,participant,block,trial,direction,start_pos,start_pos_deg,t_start,t_end,stop_pos,stop_pos_deg,pos_pressed,pos_pressed_deg,error,error_deg,rt
113,113,P4,9,6,1,-450.0,-12.60412912808349,989.8858881049964,990.1187655589964,84.0,2.3527707705755847,14.0,0.3921284617625974,-70.0,-1.9606423088129872,-0.4196586280013434
114,114,P4,9,7,1,-450.0,-12.60412912808349,995.8687680329969,996.2195021439984,126.0,3.5291561558633773,25.0,0.7002293960046383,-101.0,-2.828926759858738,-0.3531455230040592
117,117,P4,9,2,1,-450.0,-12.60412912808349,0.0,1011.5693406479986,-84.0,-2.3527707705755847,-122.0,-3.417119452502635,-38.0,-1.06434868192705,-0.218528432000312
118,118,P4,9,5,1,-450.0,-12.60412912808349,1017.1022690909958,1017.2190874279986,42.0,1.1763853852877924,-98.0,-2.7448992323381822,-140.0,-3.9212846176259744,-0.2189770260010846
119,119,P4,9,1,1,-450.0,-12.60412912808349,0.0,1022.4021428829948,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-0.3527418820012826
121,121,P4,9,3,1,-450.0,-12.60412912808349,0.0,1033.1691174019943,-42.0,-1.1763853852877924,-116.0,-3.249064397461521,-74.0,-2.072679012173729,-0.0527141830025357
122,122,P4,9,4,1,-450.0,-12.60412912808349,1038.5530352209971,1038.536329126,0.0,0.0,-114.0,-3.1930460457811503,-114.0,-3.1930460457811503,-0.2860143319994677
126,126,P4,10,4,1,-450.0,-12.60412912808349,1095.8354354729963,1095.818798771994,0.0,0.0,-57.0,-1.5965230228905751,-57.0,-1.5965230228905751,-0.1856481850045384
127,127,P4,10,2,1,-450.0,-12.60412912808349,0.0,1101.0850120329997,-84.0,-2.3527707705755847,-118.0,-3.305082749141893,-34.0,-0.952311978566308,-0.7694480310019571
129,129,P4,10,6,1,-450.0,-12.60412912808349,1112.4356769559963,1112.6687641819954,84.0,2.3527707705755847,-66.0,-1.8486056054522453,-150.0,-4.201376376027829,-0.002894744000514
131,131,P4,10,5,1,-450.0,-12.60412912808349,1122.9858923200009,1123.1021384679989,42.0,1.1763853852877924,-105.0,-2.940963463219481,-147.0,-4.117348848507273,-0.2196056039974792
133,133,P4,10,1,1,-450.0,-12.60412912808349,0.0,1133.131827915,-126.0,-3.5291561558633773,-119.0,-3.3330919249820785,7.0,0.1960642308812987,0.0768942790018627
135,135,P4,10,7,1,-450.0,-12.60412912808349,1143.5201616459965,1143.86950049,126.0,3.5291561558633773,-90.0,-2.520825825616697,-216.0,-6.049981981480075,-0.1185990930025582
138,138,P4,10,3,1,-450.0,-12.60412912808349,0.0,1161.0025841479946,-42.0,-1.1763853852877924,-128.0,-3.585174507543748,-86.0,-2.408789122255956,-0.1189501980043132
140,140,P4,11,6,1,-450.0,-12.60412912808349,1222.769485138997,1223.0025165949992,84.0,2.3527707705755847,52.0,1.4564771436896478,-32.0,-0.896293626885937,-0.0692519250005716
141,141,P4,11,2,1,-450.0,-12.60412912808349,0.0,1228.1530436059984,-84.0,-2.3527707705755847,-113.0,-3.165036869940965,-29.0,-0.8122660993653803,-0.0188976520003052
143,143,P4,11,4,1,-450.0,-12.60412912808349,1238.468593849997,1238.4527707359955,0.0,0.0,-129.0,-3.613183683383933,-129.0,-3.613183683383933,-0.0684671780036296
146,146,P4,11,1,1,-450.0,-12.60412912808349,0.0,1254.3011918089978,-126.0,-3.5291561558633773,-124.0,-3.473137804183006,2.0,0.056018351680371,0.046540527997422
148,148,P4,11,7,1,-450.0,-12.60412912808349,1265.3525780409982,1265.7027058609965,126.0,3.5291561558633773,-37.0,-1.0363395060868643,-163.0,-4.565495661950242,-0.2192239100040751
150,150,P4,11,3,1,-450.0,-12.60412912808349,0.0,1276.4689086709986,-42.0,-1.1763853852877924,-108.0,-3.0249909907400374,-66.0,-1.8486056054522453,-0.2533772110036807
151,151,P4,11,5,1,-450.0,-12.60412912808349,1282.0519808089955,1282.168553414995,42.0,1.1763853852877924,-50.0,-1.4004587920092766,-92.0,-2.576844177297069,-0.0705415220072609
159,159,P4,12,3,1,-450.0,-12.60412912808349,0.0,1358.6186173089957,-42.0,-1.1763853852877924,-121.0,-3.389110276662449,-79.0,-2.212724891374657,-0.0522281110024778
160,160,P4,12,2,1,-450.0,-12.60412912808349,0.0,1363.7688442809958,-84.0,-2.3527707705755847,-131.0,-3.6692020350643046,-47.0,-1.31643126448872,-0.0858471080064191
161,161,P4,12,4,1,-450.0,-12.60412912808349,1369.1857131859942,1369.1691072619942,0.0,0.0,-80.0,-2.240734067214843,-80.0,-2.240734067214843,-0.3857553130073938
162,162,P4,12,5,1,-450.0,-12.60412912808349,1374.885874984997,1375.002241022994,42.0,1.1763853852877924,-122.0,-3.417119452502635,-164.0,-4.593504837790428,-0.1525062670043553
164,164,P4,12,7,1,-450.0,-12.60412912808349,1385.3859712319972,1385.7359693529943,126.0,3.5291561558633773,-42.0,-1.1763853852877924,-168.0,-4.705541541151169,0.0302495239957352
165,165,P4,12,6,1,-450.0,-12.60412912808349,1391.052445484995,1391.2860326189984,84.0,2.3527707705755847,-55.0,-1.5405046712102042,-139.0,-3.893275441785789,-0.1023726909988909
166,166,P4,12,1,1,-450.0,-12.60412912808349,0.0,1396.369450882994,-126.0,-3.5291561558633773,-144.0,-4.033321320986716,-18.0,-0.5041651651233395,-0.3024040810050792
1,1,P5,1,6,1,-450.0,-12.60412912808349,6016.202485520997,6016.435716002001,84.0,2.3527707705755847,1.0,0.0280091758401855,-83.0,-2.3247615947353992,-0.7024564140010625
4,4,P5,1,3,1,-450.0,-12.60412912808349,0.0,6033.818162800999,-42.0,-1.1763853852877924,-94.0,-2.63286252897744,-52.0,-1.4564771436896478,-0.2202462720015319
5,5,P5,1,5,1,-450.0,-12.60412912808349,6039.351983804001,6039.468691345996,42.0,1.1763853852877924,-40.0,-1.1203670336074214,-82.0,-2.2967524188952138,-0.9196931520054932
7,7,P5,1,2,1,-450.0,-12.60412912808349,0.0,6051.0181015630005,-84.0,-2.3527707705755847,-149.0,-4.173367200187644,-65.0,-1.8205964296120596,-0.436689114998444
8,8,P5,1,4,1,-450.0,-12.60412912808349,6056.768952091996,6056.752048639995,0.0,0.0,-114.0,-3.1930460457811503,-114.0,-3.1930460457811503,-0.8033303770062048
9,9,P5,1,1,1,-450.0,-12.60412912808349,0.0,6062.518680832996,-126.0,-3.5291561558633773,-148.0,-4.145358024347458,-22.0,-0.6162018684840816,-0.6364006600051653
10,10,P5,1,7,1,-450.0,-12.60412912808349,6068.485606438997,6068.835232433994,126.0,3.5291561558633773,-53.0,-1.4844863195298332,-179.0,-5.01364247539321,-0.7863134760045796
14,14,P5,2,4,1,-450.0,-12.60412912808349,6118.934995724994,6118.919060401997,0.0,0.0,-76.0,-2.1286973638541,-76.0,-2.1286973638541,-0.1195329780020983
15,15,P5,2,1,1,-450.0,-12.60412912808349,0.0,6124.018174601995,-126.0,-3.5291561558633773,-154.0,-4.313413079388572,-28.0,-0.7842569235251949,-0.2203854390027118
17,17,P5,2,3,1,-450.0,-12.60412912808349,0.0,6135.152078911,-42.0,-1.1763853852877924,-103.0,-2.8849451115391096,-61.0,-1.7085597262513177,-1.8697218009983767
18,18,P5,2,2,1,-450.0,-12.60412912808349,0.0,6142.101711325995,-84.0,-2.3527707705755847,-127.0,-3.5571653317035623,-43.0,-1.2043945611279778,-0.287213313007669
19,19,P5,2,6,1,-450.0,-12.60412912808349,6147.701897979001,6147.935908460997,84.0,2.3527707705755847,-66.0,-1.8486056054522453,-150.0,-4.201376376027829,-0.0185720320005202
24,24,P5,2,5,1,-450.0,-12.60412912808349,6176.119150936,6176.235751284999,42.0,1.1763853852877924,-47.0,-1.31643126448872,-89.0,-2.492816649776512,0.1469040969968773
27,27,P5,2,7,1,-450.0,-12.60412912808349,6192.802235106996,6193.151850482995,126.0,3.5291561558633773,-39.0,-1.0923578577672357,-165.0,-4.6215140136306125,-0.452875845003291
31,31,P5,3,5,1,-450.0,-12.60412912808349,6246.369014035998,6246.485860598994,42.0,1.1763853852877924,-37.0,-1.0363395060868643,-79.0,-2.212724891374657,-0.1695105080070789
32,32,P5,3,7,1,-450.0,-12.60412912808349,6251.9689711030005,6252.319101308,126.0,3.5291561558633773,-44.0,-1.2324037369681633,-170.0,-4.76155989283154,-0.7868319699991844
34,34,P5,3,3,1,-450.0,-12.60412912808349,0.0,6263.818159620998,-42.0,-1.1763853852877924,-109.0,-3.053000166580223,-67.0,-1.8766147812924308,-0.2037593760032905
36,36,P5,3,1,1,-450.0,-12.60412912808349,0.0,6274.502737463001,-126.0,-3.5291561558633773,-151.0,-4.229385551868015,-25.0,-0.7002293960046383,-0.5031674169949838
38,38,P5,3,2,1,-450.0,-12.60412912808349,0.0,6285.319980208995,-84.0,-2.3527707705755847,-79.0,-2.212724891374657,5.0,0.1400458792009276,0.0472317009989637
39,39,P5,3,6,1,-450.0,-12.60412912808349,6290.601169859998,6290.835301316998,84.0,2.3527707705755847,-40.0,-1.1203670336074214,-124.0,-3.473137804183006,-0.0191516109989606
41,41,P5,3,4,1,-450.0,-12.60412912808349,6301.235489257997,6301.218570468998,0.0,0.0,-75.0,-2.1006881880139145,-75.0,-2.1006881880139145,-0.2859571060034795
42,42,P5,4,4,1,-450.0,-12.60412912808349,6338.068807938995,6338.051512781996,0.0,0.0,-82.0,-2.2967524188952138,-82.0,-2.2967524188952138,-0.0704505110043101
45,45,P5,4,3,1,-450.0,-12.60412912808349,0.0,6353.468793941996,-42.0,-1.1763853852877924,-109.0,-3.053000166580223,-67.0,-1.8766147812924308,-0.0861243160034064
47,47,P5,4,7,1,-450.0,-12.60412912808349,6365.168731951999,6365.518798995996,126.0,3.5291561558633773,-33.0,-0.9243028027261226,-159.0,-4.453458958589499,-0.0692308300058357
48,48,P5,4,5,1,-450.0,-12.60412912808349,6370.902677557999,6371.019384323998,42.0,1.1763853852877924,-45.0,-1.2604129128083488,-87.0,-2.436798298096141,0.1306246070016641
49,49,P5,4,2,1,-450.0,-12.60412912808349,0.0,6375.986177621999,-84.0,-2.3527707705755847,-113.0,-3.165036869940965,-29.0,-0.8122660993653803,-0.0861111089980113
50,50,P5,4,6,1,-450.0,-12.60412912808349,6381.403241979999,6381.635830897998,84.0,2.3527707705755847,-95.0,-2.660871704817626,-179.0,-5.01364247539321,-0.8517192810031702
54,54,P5,4,1,1,-450.0,-12.60412912808349,0.0,6403.602541201995,-126.0,-3.5291561558633773,-144.0,-4.033321320986716,-18.0,-0.5041651651233395,-0.9192631110054208
56,56,P5,5,4,1,-450.0,-12.60412912808349,6453.818866645997,6453.802602391996,0.0,0.0,-105.0,-2.940963463219481,-105.0,-2.940963463219481,-0.3854378380056005
57,57,P5,5,3,1,-450.0,-12.60412912808349,0.0,6459.385913106999,-42.0,-1.1763853852877924,-115.0,-3.221055221621336,-73.0,-2.044669836333544,-1.1196753140029614
58,58,P5,5,6,1,-450.0,-12.60412912808349,6465.836151871001,6466.069617068999,84.0,2.3527707705755847,-76.0,-2.1286973638541,-160.0,-4.481468134429686,0.0309102440005517
60,60,P5,5,7,1,-450.0,-12.60412912808349,6477.218145576,6477.568637947996,126.0,3.5291561558633773,-87.0,-2.436798298096141,-213.0,-5.965954453959518,-0.2858378650053055
62,62,P5,5,2,1,-450.0,-12.60412912808349,0.0,6489.635189786997,-84.0,-2.3527707705755847,-98.0,-2.7448992323381822,-14.0,-0.3921284617625974,0.129841406000196
67,67,P5,5,5,1,-450.0,-12.60412912808349,6517.135736201992,6517.251865090992,42.0,1.1763853852877924,-50.0,-1.4004587920092766,-92.0,-2.576844177297069,0.0634376179950777
69,69,P5,5,1,1,-450.0,-12.60412912808349,0.0,6527.085907674991,-126.0,-3.5291561558633773,-144.0,-4.033321320986716,-18.0,-0.5041651651233395,-0.7684159410127904
72,72,P5,6,5,1,-450.0,-12.60412912808349,6575.651370762003,6575.768163746005,42.0,1.1763853852877924,-115.0,-3.221055221621336,-157.0,-4.397440606909128,-0.3368299689900595
73,73,P5,6,6,1,-450.0,-12.60412912808349,6581.435825915003,6581.668346225997,84.0,2.3527707705755847,-78.0,-2.1847157155344714,-162.0,-4.537486486110057,-0.0862546880089212
74,74,P5,6,2,1,-450.0,-12.60412912808349,0.0,6586.8521069739945,-84.0,-2.3527707705755847,-124.0,-3.473137804183006,-40.0,-1.1203670336074214,-0.5530139800102916
76,76,P5,6,1,1,-450.0,-12.60412912808349,0.0,6598.717886761995,-126.0,-3.5291561558633773,-132.0,-3.6972112109044906,-6.0,-0.1680550550411132,-0.1367828290094621
79,79,P5,6,7,1,-450.0,-12.60412912808349,6615.518563107995,6615.868112919998,126.0,3.5291561558633773,-13.0,-0.3641192859224119,-139.0,-3.893275441785789,0.1298291220009559
81,81,P5,6,4,1,-450.0,-12.60412912808349,6626.251478279999,6626.235766419995,0.0,0.0,-97.0,-2.7168900564979968,-97.0,-2.7168900564979968,-1.0028424140036805
83,83,P5,6,3,1,-450.0,-12.60412912808349,0.0,6637.968428021995,-42.0,-1.1763853852877924,-92.0,-2.576844177297069,-50.0,-1.4004587920092766,-0.0861904040066292
86,86,P5,7,5,1,-450.0,-12.60412912808349,6685.569030618994,6685.6858404069935,42.0,1.1763853852877924,-62.0,-1.736568902091503,-104.0,-2.9129542873792955,0.1976671649899799
87,87,P5,7,3,1,-450.0,-12.60412912808349,0.0,6690.702087575992,-42.0,-1.1763853852877924,-120.0,-3.361101100822264,-78.0,-2.1847157155344714,-0.0198094510124064
88,88,P5,7,6,1,-450.0,-12.60412912808349,6696.068850472002,6696.302176219004,84.0,2.3527707705755847,-91.0,-2.5488350014568835,-175.0,-4.901605772032468,-0.0194449449918465
89,89,P5,7,4,1,-450.0,-12.60412912808349,6701.652255203997,6701.635178412995,0.0,0.0,-110.0,-3.0810093424204084,-110.0,-3.0810093424204084,-0.1194502690050285
91,91,P5,7,7,1,-450.0,-12.60412912808349,6712.035704673996,6712.385783127,126.0,3.5291561558633773,-48.0,-1.3444404403289056,-174.0,-4.873596596192282,0.0642875339981401
95,95,P5,7,2,1,-450.0,-12.60412912808349,0.0,6733.169364403002,-84.0,-2.3527707705755847,-138.0,-3.8652662659456034,-54.0,-1.5124954953700187,-0.1354334939969703
96,96,P5,7,1,1,-450.0,-12.60412912808349,0.0,6738.285851841996,-126.0,-3.5291561558633773,-155.0,-4.341422255228757,-29.0,-0.8122660993653803,-1.4357232000038491
98,98,P5,8,4,1,-450.0,-12.60412912808349,6781.702866669992,6781.685931029992,0.0,0.0,-78.0,-2.1847157155344714,-78.0,-2.1847157155344714,-0.1853789790038718
100,100,P5,8,6,1,-450.0,-12.60412912808349,6792.052429785996,6792.286288703996,84.0,2.3527707705755847,-69.0,-1.9326331329728017,-153.0,-4.285403903548386,-0.6351937419967726
101,101,P5,8,3,1,-450.0,-12.60412912808349,0.0,6798.136301007995,-42.0,-1.1763853852877924,-123.0,-3.4451286283428204,-81.0,-2.2687432430550283,-0.0859191760100657
106,106,P5,8,5,1,-450.0,-12.60412912808349,6825.070070652,6825.186522089003,42.0,1.1763853852877924,-94.0,-2.63286252897744,-136.0,-3.809247914265233,-0.1863513989956118
107,107,P5,8,1,1,-450.0,-12.60412912808349,0.0,6830.35240141199,-126.0,-3.5291561558633773,-143.0,-4.005312145146531,-17.0,-0.476155989283154,-0.2027239490125794
108,108,P5,8,7,1,-450.0,-12.60412912808349,6835.886484834991,6836.2365973470005,126.0,3.5291561558633773,-53.0,-1.4844863195298332,-179.0,-5.01364247539321,0.2309301770001184
109,109,P5,8,2,1,-450.0,-12.60412912808349,0.0,6841.102727160003,-84.0,-2.3527707705755847,-140.0,-3.9212846176259744,-56.0,-1.56851384705039,-0.2696311229956336
114,114,P5,9,3,1,-450.0,-12.60412912808349,0.0,6892.219152481004,-42.0,-1.1763853852877924,-112.0,-3.13702769410078,-70.0,-1.9606423088129872,0.1473903540027095
115,115,P5,9,5,1,-450.0,-12.60412912808349,6897.401524208995,6897.520001837998,42.0,1.1763853852877924,-78.0,-2.1847157155344714,-120.0,-3.361101100822264,-1.1859324560064124
118,118,P5,9,2,1,-450.0,-12.60412912808349,0.0,6914.084810229004,-84.0,-2.3527707705755847,-131.0,-3.6692020350643046,-47.0,-1.31643126448872,0.0630792290030513
120,120,P5,9,1,1,-450.0,-12.60412912808349,0.0,6924.7017309079965,-126.0,-3.5291561558633773,-149.0,-4.173367200187644,-23.0,-0.6442110443242672,0.0143397729989374
122,122,P5,9,4,1,-450.0,-12.60412912808349,6935.218450429995,6935.202174128994,0.0,0.0,-108.0,-3.0249909907400374,-108.0,-3.0249909907400374,0.0973115439992398
123,123,P5,9,6,1,-450.0,-12.60412912808349,6940.435758398002,6940.669038467997,84.0,2.3527707705755847,-91.0,-2.5488350014568835,-175.0,-4.901605772032468,0.064323646001867
125,125,P5,9,7,1,-450.0,-12.60412912808349,6950.787247903994,6951.137276277004,126.0,3.5291561558633773,-55.0,-1.5405046712102042,-181.0,-5.069660827073581,0.1818726760102436
126,126,P5,10,3,1,-450.0,-12.60412912808349,0.0,6982.901856944998,-42.0,-1.1763853852877924,-90.0,-2.520825825616697,-48.0,-1.3444404403289056,0.1134566349937813
127,127,P5,10,7,1,-450.0,-12.60412912808349,6988.101765286003,6988.452149862991,126.0,3.5291561558633773,-61.0,-1.7085597262513177,-187.0,-5.237715882114694,0.1141873269953066
129,129,P5,10,1,1,-450.0,-12.60412912808349,0.0,6999.851467948,-126.0,-3.5291561558633773,-139.0,-3.893275441785789,-13.0,-0.3641192859224119,-0.2706683370051905
134,134,P5,10,5,1,-450.0,-12.60412912808349,7027.068493942992,7027.185023427999,42.0,1.1763853852877924,-83.0,-2.3247615947353992,-125.0,-3.501146980023192,-0.2696811920031905
135,135,P5,10,6,1,-450.0,-12.60412912808349,7032.785978984,7033.019024672991,84.0,2.3527707705755847,-30.0,-0.840275275205566,-114.0,-3.1930460457811503,-0.4708579180150991
137,137,P5,10,4,1,-450.0,-12.60412912808349,7044.269750571999,7044.252262366004,0.0,0.0,-94.0,-2.63286252897744,-94.0,-2.63286252897744,-0.4029686149879126
138,138,P5,10,2,1,-450.0,-12.60412912808349,0.0,7049.751898482995,-84.0,-2.3527707705755847,-137.0,-3.8372570901054175,-53.0,-1.4844863195298332,-0.4528570090042194
141,141,P5,11,1,1,-450.0,-12.60412912808349,0.0,7100.885315527004,-126.0,-3.5291561558633773,-140.0,-3.9212846176259744,-14.0,-0.3921284617625974,-0.8529929450014606
143,143,P5,11,6,1,-450.0,-12.60412912808349,7112.452898032003,7112.684797987997,84.0,2.3527707705755847,-87.0,-2.436798298096141,-171.0,-4.789569068671726,-0.5367489570053294
144,144,P5,11,2,1,-450.0,-12.60412912808349,0.0,7118.319134363002,-84.0,-2.3527707705755847,-120.0,-3.361101100822264,-36.0,-1.008330330246679,0.0976456159987719
145,145,P5,11,3,1,-450.0,-12.60412912808349,0.0,7123.435136852,-42.0,-1.1763853852877924,-134.0,-3.7532295625848615,-92.0,-2.576844177297069,0.2133452609996311
149,149,P5,11,7,1,-450.0,-12.60412912808349,7143.603547609004,7143.951691244991,126.0,3.5291561558633773,-23.0,-0.6442110443242672,-149.0,-4.173367200187644,-0.2033471910108346
150,150,P5,11,4,1,-450.0,-12.60412912808349,7149.485213059001,7149.468772492997,0.0,0.0,-80.0,-2.240734067214843,-80.0,-2.240734067214843,0.1793167860014364
152,152,P5,11,5,1,-450.0,-12.60412912808349,7159.951930071999,7160.068907402994,42.0,1.1763853852877924,-98.0,-2.7448992323381822,-140.0,-3.9212846176259744,0.1472097899968503
154,154,P5,12,5,1,-450.0,-12.60412912808349,7195.301818868,7195.418313978997,42.0,1.1763853852877924,-67.0,-1.8766147812924308,-109.0,-3.053000166580223,-0.3697280880005564
155,155,P5,12,7,1,-450.0,-12.60412912808349,7201.11908111599,7201.468906638998,126.0,3.5291561558633773,-58.0,-1.6245321987307606,-184.0,-5.153688354594138,0.1811674799973843
158,158,P5,12,6,1,-450.0,-12.60412912808349,7218.584916256994,7218.818092506,84.0,2.3527707705755847,-110.0,-3.0810093424204084,-194.0,-5.4337801129959935,-0.1531609880039468
160,160,P5,12,4,1,-450.0,-12.60412912808349,7229.336024791992,7229.319518909004,0.0,0.0,-111.0,-3.1090185182605943,-111.0,-3.1090185182605943,0.1143624160031322
161,161,P5,12,1,1,-450.0,-12.60412912808349,0.0,7234.186822700998,-126.0,-3.5291561558633773,-145.0,-4.061330496826902,-19.0,-0.532174340963525,-0.5183597309951438
164,164,P5,12,2,1,-450.0,-12.60412912808349,0.0,7250.718515279994,-84.0,-2.3527707705755847,-124.0,-3.473137804183006,-40.0,-1.1203670336074214,0.07974161299353
166,166,P5,12,3,1,-450.0,-12.60412912808349,0.0,7261.468402298997,-42.0,-1.1763853852877924,-113.0,-3.165036869940965,-71.0,-1.9886514846531724,0.2137871879967861
1,1,P6,1,4,1,-450.0,-12.60412912808349,83.8462093329872,83.82918024699029,0.0,0.0,-61.0,-1.7085597262513177,-61.0,-1.7085597262513177,-1.1326752880122513
3,3,P6,1,5,1,-450.0,-12.60412912808349,95.87908967299154,95.99585672198737,42.0,1.1763853852877924,-31.0,-0.8682844510457515,-73.0,-2.044669836333544,-1.2998328060202766
4,4,P6,1,6,1,-450.0,-12.60412912808349,102.59619061599368,102.82943334399896,84.0,2.3527707705755847,36.0,1.008330330246679,-48.0,-1.3444404403289056,-0.515497244996368
5,5,P6,1,2,1,-450.0,-12.60412912808349,0.0,108.41251350200037,-84.0,-2.3527707705755847,-116.0,-3.249064397461521,-32.0,-0.896293626885937,-0.4490298330056248
7,7,P6,1,7,1,-450.0,-12.60412912808349,120.34632212099676,120.6967260419915,126.0,3.5291561558633773,7.0,0.1960642308812987,-119.0,-3.3330919249820785,-0.2328063430031761
8,8,P6,1,3,1,-450.0,-12.60412912808349,0.0,126.12986972699582,-42.0,-1.1763853852877924,-75.0,-2.1006881880139145,-33.0,-0.9243028027261226,-0.499814533002791
11,11,P6,1,1,1,-450.0,-12.60412912808349,0.0,142.4114394759963,-126.0,-3.5291561558633773,-136.0,-3.809247914265233,-10.0,-0.2800917584018553,-0.5667359930084785
14,14,P6,2,2,1,-450.0,-12.60412912808349,0.0,206.64574705899577,-84.0,-2.3527707705755847,-97.0,-2.7168900564979968,-13.0,-0.3641192859224119,-0.7670185970055172
16,16,P6,2,6,1,-450.0,-12.60412912808349,218.36330708599417,218.5969286109903,84.0,2.3527707705755847,-28.0,-0.7842569235251949,-112.0,-3.13702769410078,-0.6312174940103432
17,17,P6,2,1,1,-450.0,-12.60412912808349,0.0,224.1795889999921,-126.0,-3.5291561558633773,-121.0,-3.389110276662449,5.0,0.1400458792009276,-0.6320601370098302
18,18,P6,2,5,1,-450.0,-12.60412912808349,230.1292953289958,230.24580667099508,42.0,1.1763853852877924,-53.0,-1.4844863195298332,-95.0,-2.660871704817626,-0.2663288100011414
24,24,P6,2,7,1,-450.0,-12.60412912808349,263.32856303299195,263.6794389669958,126.0,3.5291561558633773,-38.0,-1.06434868192705,-164.0,-4.593504837790428,-0.315937303006649
26,26,P6,2,3,1,-450.0,-12.60412912808349,0.0,274.97932537698944,-42.0,-1.1763853852877924,-98.0,-2.7448992323381822,-56.0,-1.56851384705039,-0.5153481700108387
27,27,P6,2,4,1,-450.0,-12.60412912808349,280.81274052799563,280.79558552999515,0.0,0.0,-66.0,-1.8486056054522453,-66.0,-1.8486056054522453,-0.7162236389995087
28,28,P6,3,2,1,-450.0,-12.60412912808349,0.0,309.19683824999083,-84.0,-2.3527707705755847,-99.0,-2.772908408178368,-15.0,-0.420137637602783,0.0512260739924386
29,29,P6,3,4,1,-450.0,-12.60412912808349,314.44690200599143,314.4302528699918,0.0,0.0,-67.0,-1.8766147812924308,-67.0,-1.8766147812924308,-0.9829648150043796
31,31,P6,3,5,1,-450.0,-12.60412912808349,326.1791284689971,326.2958830349962,42.0,1.1763853852877924,-63.0,-1.7645780779316886,-105.0,-2.940963463219481,-0.5327353650063742
35,35,P6,3,7,1,-450.0,-12.60412912808349,349.1629861479887,349.5127051199961,126.0,3.5291561558633773,23.0,0.6442110443242672,-103.0,-2.8849451115391096,-0.0665099150064634
37,37,P6,3,6,1,-450.0,-12.60412912808349,359.8464798999921,360.07954708699253,84.0,2.3527707705755847,-22.0,-0.6162018684840816,-106.0,-2.9689726390596665,-0.0164244030020199
